word,frequency
talk,0.00026302679919
court,0.000257039578277
fact,0.000257039578277
given,0.000257039578277
guys,0.000257039578277
half,0.000257039578277
hand,0.000257039578277
level,0.000257039578277
mind,0.000257039578277
often,0.000257039578277
single,0.000257039578277
become,0.000251188643151
body,0.000251188643151
coming,0.000251188643151
control,0.000251188643151
death,0.000251188643151
food,0.000251188643151
guy,0.000251188643151
hours,0.000251188643151
office,0.000251188643151
pay,0.000251188643151
problem,0.000251188643151
south,0.000251188643151
true,0.000251188643151
almost,0.000245470891569
fuck,0.000245470891569
history,0.000245470891569
known,0.000245470891569
large,0.000245470891569
lost,0.000245470891569
m,0.000245470891569
research,0.000245470891569
room,0.000245470891569
several,0.000245470891569
started,0.000245470891569
taking,0.000245470891569
university,0.000245470891569
win,0.000245470891569
wrong,0.000245470891569
along,0.000239883291902
anyone,0.000239883291902
else,0.000239883291902
girl,0.000239883291902
john,0.000239883291902
matter,0.000239883291902
pretty,0.000239883291902
remember,0.000239883291902
air,0.000234422881532
bit,0.000234422881532
friend,0.000234422881532
hit,0.000234422881532
needs,0.000234422881532
nice,0.000234422881532
playing,0.000234422881532
probably,0.000234422881532
saying,0.000234422881532
understand,0.000234422881532
yeah,0.000234422881532
york,0.000234422881532
class,0.000229086765277
close,0.000229086765277
comes,0.000229086765277
idea,0.000229086765277
international,0.000229086765277
looks,0.000229086765277
past,0.000229086765277
possible,0.000229086765277
wanted,0.000229086765277
b,0.000223872113857
cause,0.000223872113857
due,0.000223872113857
happy,0.000223872113857
human,0.000223872113857
members,0.000223872113857
months,0.000223872113857
move,0.000223872113857
question,0.000223872113857
r,0.000223872113857
series,0.000223872113857
wait,0.000223872113857
woman,0.000223872113857
ask,0.000218776162395
community,0.000218776162395
data,0.000218776162395
late,0.000218776162395
leave,0.000218776162395
north,0.000218776162395
saw,0.000218776162395
special,0.000218776162395
watch,0.000218776162395
c,0.00021379620895
either,0.00021379620895
fucking,0.00021379620895
future,0.00021379620895
light,0.00021379620895
low,0.00021379620895
million,0.00021379620895
morning,0.00021379620895
police,0.00021379620895
short,0.00021379620895
stay,0.00021379620895
taken,0.00021379620895
age,0.000208929613085
buy,0.000208929613085
deal,0.000208929613085
rather,0.000208929613085
reason,0.000208929613085
red,0.000208929613085
report,0.000208929613085
soon,0.000208929613085
third,0.000208929613085
turn,0.000208929613085
whether,0.000208929613085
among,0.000204173794467
check,0.000204173794467
development,0.000204173794467
form,0.000204173794467
further,0.000204173794467
heart,0.000204173794467
minutes,0.000204173794467
myself,0.000204173794467
services,0.000204173794467
yourself,0.000204173794467
act,0.000199526231497
although,0.000199526231497
asked,0.000199526231497
child,0.000199526231497
fire,0.000199526231497
fun,0.000199526231497
living,0.000199526231497
major,0.000199526231497
media,0.000199526231497
phone,0.000199526231497
players,0.000199526231497
art,0.000194984459976
behind,0.000194984459976
building,0.000194984459976
easy,0.000194984459976
gonna,0.000194984459976
market,0.000194984459976
near,0.000194984459976
non,0.000194984459976
plan,0.000194984459976
political,0.000194984459976
quite,0.000194984459976
six,0.000194984459976
talking,0.000194984459976
west,0.000194984459976
works,0.000194984459976
according,0.000190546071796
available,0.000190546071796
e,0.000190546071796
education,0.000190546071796
final,0.000190546071796
former,0.000190546071796
front,0.000190546071796
kids,0.000190546071796
list,0.000190546071796
ready,0.000190546071796
sometimes,0.000190546071796
son,0.000190546071796
street,0.000190546071796
bring,0.000186208713666
college,0.000186208713666
current,0.000186208713666
example,0.000186208713666
experience,0.000186208713666
heard,0.000186208713666
london,0.000186208713666
meet,0.000186208713666
program,0.000186208713666
type,0.000186208713666
baby,0.000181970085861
chance,0.000181970085861
father,0.000181970085861
march,0.000181970085861
process,0.000181970085861
song,0.000181970085861
study,0.000181970085861
word,0.000181970085861
across,0.000177827941004
action,0.000177827941004
clear,0.000177827941004
gave,0.000177827941004
gets,0.000177827941004
himself,0.000177827941004
month,0.000177827941004
outside,0.000177827941004
self,0.000177827941004
students,0.000177827941004
words,0.000177827941004
board,0.000173780082875
cost,0.000173780082875
cut,0.000173780082875
dr,0.000173780082875
field,0.000173780082875
held,0.000173780082875
instead,0.000173780082875
main,0.000173780082875
moment,0.000173780082875
mother,0.000173780082875
road,0.000173780082875
seems,0.000173780082875
thinking,0.000173780082875
town,0.000173780082875
wants,0.000173780082875
de,0.000169824365246
department,0.000169824365246
energy,0.000169824365246
fight,0.000169824365246
fine,0.000169824365246
force,0.000169824365246
hear,0.000169824365246
issue,0.000169824365246
played,0.000169824365246
points,0.000169824365246
price,0.000169824365246
re,0.000169824365246
rest,0.000169824365246
results,0.000169824365246
running,0.000169824365246
shows,0.000169824365246
space,0.000169824365246
summer,0.000169824365246
term,0.000169824365246
wife,0.000169824365246
america,0.000165958690744
beautiful,0.000165958690744
date,0.000165958690744
goes,0.000165958690744
killed,0.000165958690744
land,0.000165958690744
miss,0.000165958690744
project,0.000165958690744
sex,0.000165958690744
shot,0.000165958690744
site,0.000165958690744
strong,0.000165958690744
account,0.000162181009736
co,0.000162181009736
especially,0.000162181009736
eyes,0.000162181009736
include,0.000162181009736
june,0.000162181009736
parents,0.000162181009736
period,0.000162181009736
position,0.000162181009736
record,0.000162181009736
similar,0.000162181009736
total,0.000162181009736
w,0.000162181009736
above,0.000158489319246
club,0.000158489319246
common,0.000158489319246
died,0.000158489319246
film,0.000158489319246
happened,0.000158489319246
knew,0.000158489319246
lead,0.000158489319246
likely,0.000158489319246
military,0.000158489319246
perfect,0.000158489319246
personal,0.000158489319246
security,0.000158489319246
share,0.000158489319246
st,0.000158489319246
tv,0.000158489319246
won,0.000158489319246
x,0.000158489319246
april,0.000154881661891
center,0.000154881661891
county,0.000154881661891
couple,0.000154881661891
dead,0.000154881661891
english,0.000154881661891
happen,0.000154881661891
hold,0.000154881661891
industry,0.000154881661891
inside,0.000154881661891
issues,0.000154881661891
online,0.000154881661891
player,0.000154881661891
private,0.000154881661891
problems,0.000154881661891
return,0.000154881661891
rights,0.000154881661891
sense,0.000154881661891
star,0.000154881661891
test,0.000154881661891
view,0.000154881661891
weeks,0.000154881661891
break,0.000151356124844
british,0.000151356124844
companies,0.000151356124844
event,0.000151356124844
higher,0.000151356124844
hour,0.000151356124844
l,0.000151356124844
member,0.000151356124844
middle,0.000151356124844
needed,0.000151356124844
present,0.000151356124844
result,0.000151356124844
sorry,0.000151356124844
takes,0.000151356124844
training,0.000151356124844
wish,0.000151356124844
answer,0.000147910838817
boy,0.000147910838817
design,0.000147910838817
finally,0.000147910838817
girls,0.000147910838817
gold,0.000147910838817
gone,0.000147910838817
guess,0.000147910838817
interest,0.000147910838817
july,0.000147910838817
king,0.000147910838817
learn,0.000147910838817
policy,0.000147910838817
society,0.000147910838817
added,0.000144543977075
al,0.000144543977075
alone,0.000144543977075
average,0.000144543977075
bank,0.000144543977075
brought,0.000144543977075
certain,0.000144543977075
church,0.000144543977075
east,0.000144543977075
hands,0.000144543977075
hot,0.000144543977075
longer,0.000144543977075
medical,0.000144543977075
movie,0.000144543977075
original,0.000144543977075
park,0.000144543977075
performance,0.000144543977075
press,0.000144543977075
received,0.000144543977075
role,0.000144543977075
sent,0.000144543977075
themselves,0.000144543977075
tried,0.000144543977075
worked,0.000144543977075
worth,0.000144543977075
areas,0.000141253754462
became,0.000141253754462
bill,0.000141253754462
books,0.000141253754462
cool,0.000141253754462
director,0.000141253754462
exactly,0.000141253754462
giving,0.000141253754462
ground,0.000141253754462
meeting,0.000141253754462
n,0.000141253754462
provide,0.000141253754462
questions,0.000141253754462
relationship,0.000141253754462
september,0.000141253754462
sound,0.000141253754462
source,0.000141253754462
usually,0.000141253754462
value,0.000141253754462
evidence,0.00013803842646
follow,0.00013803842646
lives,0.00013803842646
official,0.00013803842646
ok,0.00013803842646
production,0.00013803842646
rate,0.00013803842646
reading,0.00013803842646
round,0.00013803842646
save,0.00013803842646
stand,0.00013803842646
stuff,0.00013803842646
tax,0.00013803842646
whatever,0.00013803842646
amount,0.000134896288259
blue,0.000134896288259
countries,0.000134896288259
david,0.000134896288259
drive,0.000134896288259
eat,0.000134896288259
fall,0.000134896288259
fast,0.000134896288259
federal,0.000134896288259
feeling,0.000134896288259
felt,0.000134896288259
green,0.000134896288259
league,0.000134896288259
management,0.000134896288259
match,0.000134896288259
model,0.000134896288259
p,0.000134896288259
picture,0.000134896288259
size,0.000134896288259
step,0.000134896288259
trust,0.000134896288259
central,0.000131825673856
changes,0.000131825673856
england,0.000131825673856
forward,0.000131825673856
groups,0.000131825673856
hey,0.000131825673856
key,0.000131825673856
mom,0.000131825673856
o,0.000131825673856
page,0.000131825673856
paid,0.000131825673856
range,0.000131825673856
review,0.000131825673856
science,0.000131825673856
trade,0.000131825673856
uk,0.000131825673856
upon,0.000131825673856
various,0.000131825673856
attention,0.000128824955169
brother,0.000128824955169
cannot,0.000128824955169
character,0.000128824955169
chief,0.000128824955169
cup,0.000128824955169
football,0.000128824955169
hate,0.000128824955169
james,0.000128824955169
led,0.000128824955169
looked,0.000128824955169
lower,0.000128824955169
natural,0.000128824955169
october,0.000128824955169
property,0.000128824955169
quality,0.000128824955169
send,0.000128824955169
style,0.000128824955169
u,0.000128824955169
vote,0.000128824955169
amazing,0.000125892541179
august,0.000125892541179
blood,0.000125892541179
china,0.000125892541179
complete,0.000125892541179
dog,0.000125892541179
economic,0.000125892541179
hell,0.000125892541179
involved,0.000125892541179
itself,0.000125892541179
language,0.000125892541179
lord,0.000125892541179
november,0.000125892541179
oil,0.000125892541179
related,0.000125892541179
serious,0.000125892541179
stage,0.000125892541179
terms,0.000125892541179
title,0.000125892541179
add,0.000123026877081
article,0.000123026877081
attack,0.000123026877081
born,0.000123026877081
damn,0.000123026877081
decided,0.000123026877081
decision,0.000123026877081
enjoy,0.000123026877081
entire,0.000123026877081
french,0.000123026877081
january,0.000123026877081
kill,0.000123026877081
met,0.000123026877081
perhaps,0.000123026877081
poor,0.000123026877081
release,0.000123026877081
situation,0.000123026877081
technology,0.000123026877081
turned,0.000123026877081
website,0.000123026877081
written,0.000123026877081
choice,0.000120226443462
code,0.000120226443462
considered,0.000120226443462
continue,0.000120226443462
council,0.000120226443462
cover,0.000120226443462
currently,0.000120226443462
door,0.000120226443462
election,0.000120226443462
european,0.000120226443462
events,0.000120226443462
f,0.000120226443462
financial,0.000120226443462
foreign,0.000120226443462
hair,0.000120226443462
increase,0.000120226443462
legal,0.000120226443462
lose,0.000120226443462
michael,0.000120226443462
pick,0.000120226443462
race,0.000120226443462
seem,0.000120226443462
seven,0.000120226443462
sign,0.000120226443462
simple,0.000120226443462
simply,0.000120226443462
staff,0.000120226443462
super,0.000120226443462
union,0.000120226443462
walk,0.000120226443462
washington,0.000120226443462
bed,0.000117489755494
began,0.000117489755494
built,0.000117489755494
career,0.000117489755494
changed,0.000117489755494
crazy,0.000117489755494
daily,0.000117489755494
daughter,0.000117489755494
december,0.000117489755494
die,0.000117489755494
difficult,0.000117489755494
figure,0.000117489755494
hospital,0.000117489755494
knows,0.000117489755494
loss,0.000117489755494
modern,0.000117489755494
ones,0.000117489755494
paper,0.000117489755494
parts,0.000117489755494
popular,0.000117489755494
published,0.000117489755494
safe,0.000117489755494
starting,0.000117489755494
systems,0.000117489755494
version,0.000117489755494
voice,0.000117489755494
whose,0.000117489755494
writing,0.000117489755494
army,0.00011481536215
australia,0.00011481536215
earth,0.00011481536215
forget,0.00011481536215
goal,0.00011481536215
h,0.00011481536215
huge,0.00011481536215
internet,0.00011481536215
listen,0.00011481536215
okay,0.00011481536215
practice,0.00011481536215
rules,0.00011481536215
sea,0.00011481536215
sir,0.00011481536215
success,0.00011481536215
towards,0.00011481536215
v,0.00011481536215
waiting,0.00011481536215
ways,0.00011481536215
access,0.00011220184543
base,0.00011220184543
below,0.00011220184543
created,0.00011220184543
deep,0.00011220184543
followed,0.00011220184543
la,0.00011220184543
lol,0.00011220184543
mark,0.00011220184543
missing,0.00011220184543
offer,0.00011220184543
pass,0.00011220184543
professional,0.00011220184543
released,0.00011220184543
risk,0.00011220184543
schools,0.00011220184543
sleep,0.00011220184543
table,0.00011220184543
ten,0.00011220184543
truth,0.00011220184543
ball,0.000109647819614
box,0.000109647819614
build,0.000109647819614
card,0.000109647819614
cases,0.000109647819614
dark,0.000109647819614
district,0.000109647819614
europe,0.000109647819614
george,0.000109647819614
india,0.000109647819614
mine,0.000109647819614
minister,0.000109647819614
note,0.000109647819614
percent,0.000109647819614
piece,0.000109647819614
products,0.000109647819614
recent,0.000109647819614
seeing,0.000109647819614
straight,0.000109647819614
visit,0.000109647819614
wall,0.000109647819614
wanna,0.000109647819614
wrote,0.000109647819614
allowed,0.000107151930524
boys,0.000107151930524
culture,0.000107151930524
etc,0.000107151930524
fans,0.000107151930524
february,0.000107151930524
gives,0.000107151930524
growth,0.000107151930524
included,0.000107151930524
married,0.000107151930524
officer,0.000107151930524
pain,0.000107151930524
paul,0.000107151930524
places,0.000107151930524
respect,0.000107151930524
response,0.000107151930524
river,0.000107151930524
rock,0.000107151930524
shall,0.000107151930524
speak,0.000107151930524
specific,0.000107151930524
standard,0.000107151930524
tonight,0.000107151930524
write,0.000107151930524
y,0.000107151930524
album,0.000104712854805
century,0.000104712854805
charge,0.000104712854805
cold,0.000104712854805
create,0.000104712854805
effect,0.000104712854805
eight,0.000104712854805
except,0.000104712854805
eye,0.000104712854805
funny,0.000104712854805
ii,0.000104712854805
limited,0.000104712854805
moving,0.000104712854805
network,0.000104712854805
peace,0.000104712854805
provided,0.000104712854805
recently,0.000104712854805
required,0.000104712854805
sales,0.000104712854805
spent,0.000104712854805
store,0.000104712854805
student,0.000104712854805
tomorrow,0.000104712854805
track,0.000104712854805
via,0.000104712854805
watching,0.000104712854805
weight,0.000104712854805
addition,0.000102329299228
ahead,0.000102329299228
allow,0.000102329299228
anti,0.000102329299228
association,0.000102329299228
beat,0.000102329299228
brown,0.000102329299228
capital,0.000102329299228
chinese,0.000102329299228
committee,0.000102329299228
conference,0.000102329299228
difference,0.000102329299228
double,0.000102329299228
expect,0.000102329299228
gas,0.000102329299228
island,0.000102329299228
moved,0.000102329299228
normal,0.000102329299228
plans,0.000102329299228
population,0.000102329299228
potential,0.000102329299228
pressure,0.000102329299228
radio,0.000102329299228
russian,0.000102329299228
station,0.000102329299228
text,0.000102329299228
treatment,0.000102329299228
western,0.000102329299228
ass,0.0001
beginning,0.0001
california,0.0001
campaign,0.0001
certainly,0.0001
completely,0.0001
content,0.0001
credit,0.0001
cross,0.0001
described,0.0001
despite,0.0001
female,0.0001
focus,0.0001
g,0.0001
hi,0.0001
husband,0.0001
ice,0.0001
individual,0.0001
interesting,0.0001
j,0.0001
join,0.0001
kept,0.0001
leading,0.0001
loved,0.0001
message,0.0001
miles,0.0001
nearly,0.0001
particular,0.0001
previous,0.0001
quickly,0.0001
region,0.0001
reported,0.0001
section,0.0001
sort,0.0001
speed,0.0001
travel,0.0001
consider,9.77237220956e-05
contact,9.77237220956e-05
drop,9.77237220956e-05
fair,9.77237220956e-05
feet,9.77237220956e-05
jesus,9.77237220956e-05
kid,9.77237220956e-05
link,9.77237220956e-05
positive,9.77237220956e-05
sale,9.77237220956e-05
throughout,9.77237220956e-05
tour,9.77237220956e-05
welcome,9.77237220956e-05
absolutely,9.54992586021e-05
additional,9.54992586021e-05
beyond,9.54992586021e-05
conditions,9.54992586021e-05
earlier,9.54992586021e-05
extra,9.54992586021e-05
forces,9.54992586021e-05
immediately,9.54992586021e-05
jobs,9.54992586021e-05
leaving,9.54992586021e-05
minute,9.54992586021e-05
nature,9.54992586021e-05
numbers,9.54992586021e-05
quick,9.54992586021e-05
sell,9.54992586021e-05
significant,9.54992586021e-05
studies,9.54992586021e-05
unless,9.54992586021e-05
winning,9.54992586021e-05
agree,9.33254300797e-05
canada,9.33254300797e-05
clean,9.33254300797e-05
computer,9.33254300797e-05
construction,9.33254300797e-05
episode,9.33254300797e-05
favorite,9.33254300797e-05
income,9.33254300797e-05
justice,9.33254300797e-05
levels,9.33254300797e-05
manager,9.33254300797e-05
movement,9.33254300797e-05
photo,9.33254300797e-05
posted,9.33254300797e-05
safety,9.33254300797e-05
san,9.33254300797e-05
scene,9.33254300797e-05
sold,9.33254300797e-05
sounds,9.33254300797e-05
spend,9.33254300797e-05
statement,9.33254300797e-05
sun,9.33254300797e-05
teams,9.33254300797e-05
ability,9.12010839356e-05
announced,9.12010839356e-05
asking,9.12010839356e-05
calling,9.12010839356e-05
coach,9.12010839356e-05
collection,9.12010839356e-05
continued,9.12010839356e-05
costs,9.12010839356e-05
definitely,9.12010839356e-05
designed,9.12010839356e-05
expected,9.12010839356e-05
friday,9.12010839356e-05
gun,9.12010839356e-05
happens,9.12010839356e-05
heavy,9.12010839356e-05
includes,9.12010839356e-05
knowledge,9.12010839356e-05
particularly,9.12010839356e-05
search,9.12010839356e-05
subject,9.12010839356e-05
train,9.12010839356e-05
wide,9.12010839356e-05
wow,9.12010839356e-05
author,8.91250938134e-05
centre,8.91250938134e-05
claim,8.91250938134e-05
dad,8.91250938134e-05
developed,8.91250938134e-05
fear,8.91250938134e-05
fit,8.91250938134e-05
generally,8.91250938134e-05
german,8.91250938134e-05
global,8.91250938134e-05
goals,8.91250938134e-05
gotta,8.91250938134e-05
hotel,8.91250938134e-05
interested,8.91250938134e-05
judge,8.91250938134e-05
lady,8.91250938134e-05
leader,8.91250938134e-05
letter,8.91250938134e-05
lines,8.91250938134e-05
material,8.91250938134e-05
named,8.91250938134e-05
nobody,8.91250938134e-05
opportunity,8.91250938134e-05
plus,8.91250938134e-05
pre,8.91250938134e-05
product,8.91250938134e-05
regular,8.91250938134e-05
secretary,8.91250938134e-05
sister,8.91250938134e-05
stories,8.91250938134e-05
unit,8.91250938134e-05
workers,8.91250938134e-05
annual,8.70963589956e-05
anymore,8.70963589956e-05
bar,8.70963589956e-05
battle,8.70963589956e-05
brain,8.70963589956e-05
contract,8.70963589956e-05
degree,8.70963589956e-05
families,8.70963589956e-05
features,8.70963589956e-05
finished,8.70963589956e-05
floor,8.70963589956e-05
france,8.70963589956e-05
growing,8.70963589956e-05
hurt,8.70963589956e-05
image,8.70963589956e-05
insurance,8.70963589956e-05
majority,8.70963589956e-05
meant,8.70963589956e-05
opening,8.70963589956e-05
opinion,8.70963589956e-05
physical,8.70963589956e-05
pro,8.70963589956e-05
reach,8.70963589956e-05
rule,8.70963589956e-05
seriously,8.70963589956e-05
sports,8.70963589956e-05
stupid,8.70963589956e-05
successful,8.70963589956e-05
active,8.51138038202e-05
administration,8.51138038202e-05
approach,8.51138038202e-05
australian,8.51138038202e-05
biggest,8.51138038202e-05
cancer,8.51138038202e-05
civil,8.51138038202e-05
dance,8.51138038202e-05
defense,8.51138038202e-05
direction,8.51138038202e-05
independent,8.51138038202e-05
master,8.51138038202e-05
none,8.51138038202e-05
reasons,8.51138038202e-05
russia,8.51138038202e-05
ship,8.51138038202e-05
stock,8.51138038202e-05
trump,8.51138038202e-05
weekend,8.51138038202e-05
wonder,8.51138038202e-05
worst,8.51138038202e-05
africa,8.31763771103e-05
awesome,8.31763771103e-05
band,8.31763771103e-05
beach,8.31763771103e-05
cash,8.31763771103e-05
clearly,8.31763771103e-05
commercial,8.31763771103e-05
compared,8.31763771103e-05
effort,8.31763771103e-05
ended,8.31763771103e-05
fan,8.31763771103e-05
fighting,8.31763771103e-05
imagine,8.31763771103e-05
impact,8.31763771103e-05
lack,8.31763771103e-05
latest,8.31763771103e-05
learning,8.31763771103e-05
multiple,8.31763771103e-05
older,8.31763771103e-05
operation,8.31763771103e-05
organization,8.31763771103e-05
passed,8.31763771103e-05
pictures,8.31763771103e-05
protect,8.31763771103e-05
secret,8.31763771103e-05
senior,8.31763771103e-05
spring,8.31763771103e-05
sunday,8.31763771103e-05
telling,8.31763771103e-05
wear,8.31763771103e-05
activities,8.12830516164e-05
address,8.12830516164e-05
analysis,8.12830516164e-05
anyway,8.12830516164e-05
bought,8.12830516164e-05
calls,8.12830516164e-05
choose,8.12830516164e-05
christmas,8.12830516164e-05
color,8.12830516164e-05
commission,8.12830516164e-05
competition,8.12830516164e-05
details,8.12830516164e-05
direct,8.12830516164e-05
dream,8.12830516164e-05
easily,8.12830516164e-05
finish,8.12830516164e-05
grand,8.12830516164e-05
increased,8.12830516164e-05
indian,8.12830516164e-05
k,8.12830516164e-05
literally,8.12830516164e-05
luck,8.12830516164e-05
marriage,8.12830516164e-05
names,8.12830516164e-05
necessary,8.12830516164e-05
patients,8.12830516164e-05
resources,8.12830516164e-05
rich,8.12830516164e-05
skin,8.12830516164e-05
speaking,8.12830516164e-05
supposed,8.12830516164e-05
sweet,8.12830516164e-05
thus,8.12830516164e-05
touch,8.12830516164e-05
yesterday,8.12830516164e-05
caught,7.94328234724e-05
closed,7.94328234724e-05
congress,7.94328234724e-05
damage,7.94328234724e-05
